source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles
453,Save On Solar Now,saveonsolarnow.com,https://www.linkedin.com/company/the-real-save-on-solar-now,"San Diego, California",Renewable Energy Power Generation,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,13,3,0,3,3,2,0,24,C,medium,False,developer signals present,"[biz] developer industry, commercial/DG signals | [comm] commercial solar signals | [cap] commercial at scale (weak financing relevance) | [scale] scale/repeat signals in description, very small scale penalty | [geo] US location (San Diego, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
492,Solar Farms NY,solarfarmsny.com,https://www.linkedin.com/company/sf-ny,"Albany, New York",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,14,0,0,0,2,6,24,C,medium,True,community solar developer,"[biz] no developer or commercial language | [comm] explicit community solar | [scale] very small scale penalty | [geo] US location (Albany, New York) - moderate relevance | [strat] community/LMI focus implies mission alignment",Reference community solar portfolio; discuss subscriber model or shared access programs,Director of Community Solar; VP of Development; CEO; Director of Programs
599,Sustainable You,sustainable-you.org,https://www.linkedin.com/company/sustainable-you,"Washington, DC",Environmental Services,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,3,6,4,0,24,C,medium,False,developer signals present; meaningful scale,"[biz] commercial/DG signals | [comm] commercial solar signals | [cap] commercial at scale (weak financing relevance) | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] high-opportunity state (DC) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
20,"Ailey Solar Electric, Inc.",aileysolar.com,https://www.linkedin.com/company/ailey-solar-electric-inc-,"Chicago, IL",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,6,0,0,4,6,23,C,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [lmi] LMI/equity language (1 signal) | [geo] high-opportunity state (IL) | [strat] community/LMI focus implies mission alignment",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
270,Insight Distributed Energy LLC,insightdistributedenergy.com,https://www.linkedin.com/company/insight-distributed-energy-llc,"Sharon, MA",Services for Renewable Energy,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,3,0,0,4,5,23,C,medium,True,developer signals present,[biz] commercial/DG signals | [comm] commercial solar signals | [lmi] mission/affordability language (no explicit LMI) | [scale] very small scale penalty | [geo] high-opportunity state (MA) | [strat] some mission language,Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
290,Kamtech Solar,kamtechsolar.com,https://www.linkedin.com/company/kamtechsolarsolutions,"Inwood, NY",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,3,5,4,0,23,C,medium,False,developer signals present,[biz] commercial/DG signals | [comm] commercial solar signals | [cap] commercial at scale (weak financing relevance) | [scale] scale/repeat signals in description | [geo] high-opportunity state (NY) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
423,"Renewable Energy Partners, Inc. dba REP Solar",renewepi.com,https://www.linkedin.com/company/renewable-energy-partners-inc.-dba-rep-solar,"Corona, California",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,15,0,0,4,2,2,0,23,C,medium,False,strong developer profile,"[biz] developer industry, some developer language | [cap] developer language implies some financing need | [scale] developer implies some repeatability | [geo] US location (Corona, California) - moderate relevance",Developer-to-developer outreach; reference project pipeline and financing solutions,VP of Development; Director of Project Finance; CEO; CFO; Head of Capital Markets
459,SELF (Solar and Energy Loan Fund),solarenergyloanfund.org,https://www.linkedin.com/company/self-loan-fund,"Fort Pierce, Florida",Non-profit Organizations,11-50 employees,Non Profit,TRUE,TRUE,FALSE,TRUE,2,0,10,0,0,2,9,23,C,medium,False,LMI/equity focus; mission alignment,"[biz] no developer or commercial language | [lmi] LMI/equity language (2 signals) | [geo] US location (Fort Pierce, Florida) - moderate relevance | [strat] mission alignment (2 signals), nonprofit org type",Lead with energy equity and affordable access angle; ask about LMI project pipeline,CEO; Founder; Director of Business Development
495,Solar Head of State,solarheadofstate.org,https://www.linkedin.com/company/solar-head-of-state,"Oakland, California",Renewable Energy Semiconductor Manufacturing,11-50 employees,Non Profit,TRUE,TRUE,FALSE,TRUE,8,3,0,3,5,2,2,23,C,medium,False,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [cap] commercial at scale (weak financing relevance) | [scale] scale/repeat signals in description | [geo] US location (Oakland, California) - moderate relevance | [strat] nonprofit org type",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
663,Zara Construction Group,zaraconstructiongroup.com,https://www.linkedin.com/company/zara-construction-group,"Sacramento, California",Construction,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,7,7,2,0,23,C,medium,False,meaningful scale,"[biz] installer/contractor industry, some developer language | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description, mid company (201-500) | [geo] US location (Sacramento, California) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
82,Bullet Energy Solutions,bullet-energy.com,https://www.linkedin.com/company/bullet-energy,"Austin, Texas",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,3,0,1,2,5,22,C,medium,False,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [lmi] mission/affordability language (no explicit LMI) | [scale] smaller company (51-200) | [geo] US location (Austin, Texas) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
90,Capital City Solar,capitalcitysolar.com,https://www.linkedin.com/company/capital-city-solar,"Roseville, CA",Environmental Services,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,10,0,0,4,6,22,C,medium,False,LMI/equity focus,[biz] no developer or commercial language | [lmi] LMI/equity language (2 signals) | [geo] high-opportunity state (CA) | [strat] community/LMI focus implies mission alignment,Lead with energy equity and affordable access angle; ask about LMI project pipeline,CEO; Founder; Director of Business Development
106,CKR Solar,ckrsolar.com,https://www.linkedin.com/company/ckr-solar,"Land O Lakes , Florida",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,3,0,5,2,5,22,C,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [scale] scale/repeat signals in description | [geo] US location (Land O Lakes , Florida) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
203,GAF Energy,gaf.energy,https://www.linkedin.com/company/gaf-energy,"San Jose, California",Renewable Energy Equipment Manufacturing,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,6,0,0,7,7,2,0,22,C,medium,False,meaningful scale,"[biz] some developer language, roofing/HVAC signals | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description, mid company (201-500) | [geo] US location (San Jose, California) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
250,High Five Solar Permits | Expedited Permit Engineering,highfivepermits.com,https://www.linkedin.com/company/highfivesolar,"Chicago, Illinois",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,3,6,2,0,22,C,medium,False,developer signals present; meaningful scale,"[biz] commercial/DG signals | [comm] commercial solar signals | [cap] commercial at scale (weak financing relevance) | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Chicago, Illinois) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
294,"Kingsbury Companies, LLC",kingsburyco.com,https://www.linkedin.com/company/kingsbury-companies-llc,"Middlesex, Vermont",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,7,6,2,0,22,C,medium,False,meaningful scale,"[biz] installer/contractor industry, some developer language | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Middlesex, Vermont) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
322,Maine Solar Solutions,mainesolarsolutions.com,https://www.linkedin.com/company/maine-solar-solutions,"Freeport, Maine",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,3,0,5,2,5,22,C,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [scale] scale/repeat signals in description | [geo] US location (Freeport, Maine) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
336,Modern Energy,gomodernenergy.com,https://www.linkedin.com/company/modern-echo,"Dublin, Ohio",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,10,0,0,7,3,2,0,22,C,medium,False,developer signals present,"[biz] some developer language | [cap] developer at scale implies financing needs | [scale] scale/repeat signals in description, very small scale penalty | [geo] US location (Dublin, Ohio) - moderate relevance",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO
426,Renewable Thermal Collaborative,renewablethermal.org,https://www.linkedin.com/company/renewable-thermal-collaborative,"Arlington, Virginia",Industry Associations,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,8,3,0,9,0,2,0,22,C,medium,True,financing relevance; developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [cap] financing language mentioned | [scale] very small scale penalty | [geo] US location (Arlington, Virginia) - moderate relevance | [strat] generic or minimal mission language",Open with project finance or capital stack conversation; reference growth pipeline,VP of Development; CEO; Director of Business Development; CFO
